id,product_name,name,neck,apparel_length,pattern,pocket_type,product_url,product_image,list_price,sale_price,description,size,in_stock,inventory,online,online_from_date,online_to_date,department_name,article_type,category,color,materials,runner_type,age_group,gender,fit,heel_to_toe_drop,sport_name,percentage_discount_badge,vegan,product_type,collection,trouser_rise,fastener,shoe_pronation,technology_purpose,bra_support_level,color_detail,puma_technology,sport_type,surface,style_number,refinement_color,custom_label_0,custom_label_2,custom_label_1
4067983093678,"FUTURE 8 ULTIMATE FG Unisex Football Boots in Black/Cool Light Gray/Fluo Green, Size 7, Textile",FUTURE 8 ULTIMATE FG Unisex Football Boots,,,,,https://au.puma.com/au/en/pd/future-8-ultimate-fg-unisex-football-boots/108138.html?dwvar_108138_color=02,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/108138/02/sv01/fnd/AUS/fmt/png/FUTURE-8-ULTIMATE-FG-Unisex-Football-Boots,340,,"PRODUCT STORY Playmakers, unleash your creativity with FUTURE. In the upper, FUZIONFIT³ wraps the foot like a second skin, offering a snug, cushioned fit without limiting movement. And when you want to showcase your skill with the ball, a textured high-density mesh layer with a GripControl Pro finish adds grip and control. With the all-new FLEXGILITY outsole for 360-degree agility, you can move between the lines and create without limits. FEATURES & BENEFITS Made with at least 20% recycled materials in the upperSKILL: Textured high-density mesh layer with a GripControl Pro finish for all the ball grip and control you need to create chances or finish them off with easeFIT: FUZIONFIT³ upper featuring elastic four-way stretch yarn, 3D Fuzionpods, and PWRTAPE for an adaptive fit that moves with you like a second skin, so you can create without constraintsMOVEMENT: With its circular stud layout and dual-density composition, the FLEXGILITY outsole is designed for agile 360-degree movement that keeps the opposition guessing DETAILS Textured high-density mesh with GripControl Pro finishPWRTAPE across the midfoot provides ultimate lockdown and stability for enhanced controlRegular to wide fitFLEXGILITY outsole is designed for quick pivots and agile 360-degree movement needed to outmaneuver the oppositionFG: Suitable for use on firm natural surfaces | FUTURE 8 ULTIMATE FG Unisex Football Boots in Black/Cool Light Gray/Fluo Green, Size 7, Textile",7,1,7,1,202501221300,,,Mid Boot,"Audacity Pack > Football > Sports,Men > Family and Friends,Women > Family and Friends,Football > Women > Outlet,New Arrivals > New and Featured,New and Featured,Shoes > Men > Family and Friends,Shoes > Women > Family and Friends,Best Deals > Family and Friends,Shoes > Men,Football Boots > Shoes > Men,Shoes > Women,Football > Shoes > Women,Football > Sports > Men,Football > Sports,Future > Football > Sports,New Arrivals > Women,New Arrivals > Men,Football Boots > Shop by Collection > Family and Friends,Unlimited Pack > Football > Sports,Football Boots > Football > Sports,Eclipse Pack > Football > Sports,Football > Shop by Sport > Family and Friends,Shop by Sport > Family and Friends",Black/Cool Light Gray/Fluo Green,Textile,,Adult,unisex,Regular,0,,,No,Unisex > Shoes > Football Shoes,FUTURE,,Laces,Neutral,Stability; Traction,,,"GripControl, PWRTAPE",Football,Firm Ground,108138_02,Black,Included,non-zombie,full price
4067983093685,"FUTURE 8 ULTIMATE FG Unisex Football Boots in Black/Cool Light Gray/Fluo Green, Textile",FUTURE 8 ULTIMATE FG Unisex Football Boots,,,,,https://au.puma.com/au/en/pd/future-8-ultimate-fg-unisex-football-boots/108138.html?dwvar_108138_color=02,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/108138/02/sv01/fnd/AUS/fmt/png/FUTURE-8-ULTIMATE-FG-Unisex-Football-Boots,340,,"PRODUCT STORY Playmakers, unleash your creativity with FUTURE. In the upper, FUZIONFIT³ wraps the foot like a second skin, offering a snug, cushioned fit without limiting movement. And when you want to showcase your skill with the ball, a textured high-density mesh layer with a GripControl Pro finish adds grip and control. With the all-new FLEXGILITY outsole for 360-degree agility, you can move between the lines and create without limits. FEATURES & BENEFITS Made with at least 20% recycled materials in the upperSKILL: Textured high-density mesh layer with a GripControl Pro finish for all the ball grip and control you need to create chances or finish them off with easeFIT: FUZIONFIT³ upper featuring elastic four-way stretch yarn, 3D Fuzionpods, and PWRTAPE for an adaptive fit that moves with you like a second skin, so you can create without constraintsMOVEMENT: With its circular stud layout and dual-density composition, the FLEXGILITY outsole is designed for agile 360-degree movement that keeps the opposition guessing DETAILS Textured high-density mesh with GripControl Pro finishPWRTAPE across the midfoot provides ultimate lockdown and stability for enhanced controlRegular to wide fitFLEXGILITY outsole is designed for quick pivots and agile 360-degree movement needed to outmaneuver the oppositionFG: Suitable for use on firm natural surfaces | FUTURE 8 ULTIMATE FG Unisex Football Boots in Black/Cool Light Gray/Fluo Green, Textile",8,1,10,1,202501221300,,,Mid Boot,"Audacity Pack > Football > Sports,Men > Family and Friends,Women > Family and Friends,Football > Women > Outlet,New Arrivals > New and Featured,New and Featured,Shoes > Men > Family and Friends,Shoes > Women > Family and Friends,Best Deals > Family and Friends,Shoes > Men,Football Boots > Shoes > Men,Shoes > Women,Football > Shoes > Women,Football > Sports > Men,Football > Sports,Future > Football > Sports,New Arrivals > Women,New Arrivals > Men,Football Boots > Shop by Collection > Family and Friends,Unlimited Pack > Football > Sports,Football Boots > Football > Sports,Eclipse Pack > Football > Sports,Football > Shop by Sport > Family and Friends,Shop by Sport > Family and Friends",Black/Cool Light Gray/Fluo Green,Textile,,Adult,unisex,Regular,0,,,No,Unisex > Shoes > Football Shoes,FUTURE,,Laces,Neutral,Stability; Traction,,,"GripControl, PWRTAPE",Football,Firm Ground,108138_02,Black,Included,non-zombie,full price
4067983093692,"FUTURE 8 ULTIMATE FG Unisex Football Boots in Black/Cool Light Gray/Fluo Green, Size 9, Textile",FUTURE 8 ULTIMATE FG Unisex Football Boots,,,,,https://au.puma.com/au/en/pd/future-8-ultimate-fg-unisex-football-boots/108138.html?dwvar_108138_color=02,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/108138/02/sv01/fnd/AUS/fmt/png/FUTURE-8-ULTIMATE-FG-Unisex-Football-Boots,340,,"PRODUCT STORY Playmakers, unleash your creativity with FUTURE. In the upper, FUZIONFIT³ wraps the foot like a second skin, offering a snug, cushioned fit without limiting movement. And when you want to showcase your skill with the ball, a textured high-density mesh layer with a GripControl Pro finish adds grip and control. With the all-new FLEXGILITY outsole for 360-degree agility, you can move between the lines and create without limits. FEATURES & BENEFITS Made with at least 20% recycled materials in the upperSKILL: Textured high-density mesh layer with a GripControl Pro finish for all the ball grip and control you need to create chances or finish them off with easeFIT: FUZIONFIT³ upper featuring elastic four-way stretch yarn, 3D Fuzionpods, and PWRTAPE for an adaptive fit that moves with you like a second skin, so you can create without constraintsMOVEMENT: With its circular stud layout and dual-density composition, the FLEXGILITY outsole is designed for agile 360-degree movement that keeps the opposition guessing DETAILS Textured high-density mesh with GripControl Pro finishPWRTAPE across the midfoot provides ultimate lockdown and stability for enhanced controlRegular to wide fitFLEXGILITY outsole is designed for quick pivots and agile 360-degree movement needed to outmaneuver the oppositionFG: Suitable for use on firm natural surfaces | FUTURE 8 ULTIMATE FG Unisex Football Boots in Black/Cool Light Gray/Fluo Green, Size 9, Textile",9,1,3,1,202501221300,,,Mid Boot,"Audacity Pack > Football > Sports,Men > Family and Friends,Women > Family and Friends,Football > Women > Outlet,New Arrivals > New and Featured,New and Featured,Shoes > Men > Family and Friends,Shoes > Women > Family and Friends,Best Deals > Family and Friends,Shoes > Men,Football Boots > Shoes > Men,Shoes > Women,Football > Shoes > Women,Football > Sports > Men,Football > Sports,Future > Football > Sports,New Arrivals > Women,New Arrivals > Men,Football Boots > Shop by Collection > Family and Friends,Unlimited Pack > Football > Sports,Football Boots > Football > Sports,Eclipse Pack > Football > Sports,Football > Shop by Sport > Family and Friends,Shop by Sport > Family and Friends",Black/Cool Light Gray/Fluo Green,Textile,,Adult,unisex,Regular,0,,,No,Unisex > Shoes > Football Shoes,FUTURE,,Laces,Neutral,Stability; Traction,,,"GripControl, PWRTAPE",Football,Firm Ground,108138_02,Black,Included,non-zombie,full price
4067983093616,"FUTURE 8 ULTIMATE FG Unisex Football Boots in Black/Cool Light Gray/Fluo Green, Size 14, Textile",FUTURE 8 ULTIMATE FG Unisex Football Boots,,,,,https://au.puma.com/au/en/pd/future-8-ultimate-fg-unisex-football-boots/108138.html?dwvar_108138_color=02,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/108138/02/sv01/fnd/AUS/fmt/png/FUTURE-8-ULTIMATE-FG-Unisex-Football-Boots,340,,"PRODUCT STORY Playmakers, unleash your creativity with FUTURE. In the upper, FUZIONFIT³ wraps the foot like a second skin, offering a snug, cushioned fit without limiting movement. And when you want to showcase your skill with the ball, a textured high-density mesh layer with a GripControl Pro finish adds grip and control. With the all-new FLEXGILITY outsole for 360-degree agility, you can move between the lines and create without limits. FEATURES & BENEFITS Made with at least 20% recycled materials in the upperSKILL: Textured high-density mesh layer with a GripControl Pro finish for all the ball grip and control you need to create chances or finish them off with easeFIT: FUZIONFIT³ upper featuring elastic four-way stretch yarn, 3D Fuzionpods, and PWRTAPE for an adaptive fit that moves with you like a second skin, so you can create without constraintsMOVEMENT: With its circular stud layout and dual-density composition, the FLEXGILITY outsole is designed for agile 360-degree movement that keeps the opposition guessing DETAILS Textured high-density mesh with GripControl Pro finishPWRTAPE across the midfoot provides ultimate lockdown and stability for enhanced controlRegular to wide fitFLEXGILITY outsole is designed for quick pivots and agile 360-degree movement needed to outmaneuver the oppositionFG: Suitable for use on firm natural surfaces | FUTURE 8 ULTIMATE FG Unisex Football Boots in Black/Cool Light Gray/Fluo Green, Size 14, Textile",14,1,2,1,202501221300,,,Mid Boot,"Audacity Pack > Football > Sports,Men > Family and Friends,Women > Family and Friends,Football > Women > Outlet,New Arrivals > New and Featured,New and Featured,Shoes > Men > Family and Friends,Shoes > Women > Family and Friends,Best Deals > Family and Friends,Shoes > Men,Football Boots > Shoes > Men,Shoes > Women,Football > Shoes > Women,Football > Sports > Men,Football > Sports,Future > Football > Sports,New Arrivals > Women,New Arrivals > Men,Football Boots > Shop by Collection > Family and Friends,Unlimited Pack > Football > Sports,Football Boots > Football > Sports,Eclipse Pack > Football > Sports,Football > Shop by Sport > Family and Friends,Shop by Sport > Family and Friends",Black/Cool Light Gray/Fluo Green,Textile,,Adult,unisex,Regular,0,,,No,Unisex > Shoes > Football Shoes,FUTURE,,Laces,Neutral,Stability; Traction,,,"GripControl, PWRTAPE",Football,Firm Ground,108138_02,Black,Included,non-zombie,full price
4099686445829,"x F1® RS-X T Unisex Sneakers in White/Ash Gray, Size 5, Synthetic",PUMA x F1® RS-X T Unisex Sneakers,,,Plain,,https://au.puma.com/au/en/pd/puma-x-f1%C2%AE-rs-x-t-unisex-sneakers/308281.html?dwvar_308281_color=02,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/308281/02/sv01/fnd/AUS/fmt/png/PUMA-x-F1®-RS-X-T-Unisex-Sneakers,170,102,"PRODUCT STORY Continuing with the success of the RS-X, we enhanced the OG with a Motorsport upper. Inspired by the power and strength under the hood of a car: with several material executions, finishes and layers we're keeping the identity of the RS and implementing shapes and structures of grids, wings and engineered details of the car. FEATURES & BENEFITS The upper of the shoes is made with at least 20% recycled materials and the bottom is made with at least 10% recycled materialsRunning System: PUMA's comfortable cushioning technology celebrates the reinvention of a unique moment and movement in culture DETAILS Mesh textile upperSynthetic overlaysLace closurePU midsoleRubber outsolePUMA x FORMULA 1 co-branding | x F1® RS-X T Unisex Sneakers in White/Ash Gray, Size 5, Synthetic",5,1,1,1,202312191300,Sun Apr 02 2028 14:00:00 GMT-0000 (GMT),,Low Boot,"Men > Family and Friends,Women > Family and Friends,Men > Outlet,Shoes > Men > Outlet,Women > Outlet,Shoes > Women > Family and Friends,Motorsport > Shop by Sport > Family and Friends,Shoes > Men > Family and Friends,Retro Running > Trending > Collections,Men > Shop for > Black Friday Sale,Shoes > Men > Shop for > Family and Friends,Women > Shop for > Black Friday Sale,Motorsport > Shop by Sport > Black Friday Sale,RS collection > Sneakers > Collections,Shop by Sport > Family and Friends,Women's Sneakers > Shop by Collection > Black Friday Sale,Shoes > Men,Shoes > Women,Motorsport > Sports,Shoes > Women > Outlet,New Arrivals > Women,New Arrivals > Men,PUMA x Formula 1® > Motorsport > Sports,Men's Sneakers > Shop by Collection > Black Friday Sale",White/Ash Gray,Synthetic,,Adult,unisex,Regular,0,,40,No,Unisex > Shoes > Sneakers,Formula 1,,Laces,Neutral,comfort and support,,,RS,Motorsport,,308281_02,White,Included,zombie,on discount
4099686787219,"Scuderia Ferrari Motorsport Men's Motorsport Race Sweat Pants in Black, Size Medium, Cotton",Scuderia Ferrari Motorsport Men's Motorsport Race Sweat Pants,,Regular,Plain,Zip Pocket,https://au.puma.com/au/en/pd/scuderia-ferrari-motorsport-mens-motorsport-race-sweat-pants/623798.html?dwvar_623798_color=01,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/623798/01/mod01/fnd/AUS/fmt/png/Scuderia-Ferrari-Motorsport-Men's-Motorsport-Race-Sweat-Pants,140,84,"PRODUCT STORY Show your love for Scuderia Ferrari in these track-inspired Sweat Pants. The regular-fit men's sweats feature the Scuderia Ferrari logo and the PUMA Cat logo the front as well as stylish motorsport piping details. They're made of fleece and sure to turn heads wherever you wear them. FEATURES & BENEFITS Made with at least 20% recycled materials. DETAILS Regular fitPiping detailsPUMA cat logoScuderia Ferrari shield on the frontFull Length280 gsm, Fleece fabric | Scuderia Ferrari Motorsport Men's Motorsport Race Sweat Pants in Black, Size Medium, Cotton",Medium,1,39,1,202502281300,,,Knitted Pants,"Men > Family and Friends,Clothing > Shop by Collection > Black Friday Sale,New and Featured,Men > Shop for > Black Friday Sale,Clothing > Men > Shop for > Family and Friends,Scuderia Ferrari > Motorsport > Shop by Sport > Black Friday Sale,Motorsport > Shop by Sport > Black Friday Sale,Motorsport > Men > Outlet,New Arrivals > New and Featured,Clothing > Men,Pants > Clothing > Men,Sports > Men,Motorsport > Sports > Men,Sports,Motorsport > Sports,Scuderia Ferrari > Motorsport > Sports,Men > Outlet,Clothing > Men > Outlet,New Arrivals > Men,Motorsport > Shop by Sport > Family and Friends,Clothing > Men > Family and Friends",Black,Cotton,,Adult,male,Regular,,,40,No,Men's > Clothing > Pants,Ferrari,Medium,,,,,,,Motorsport,,623798_01,Black,Included,zombie,on discount
4099686787226,"Scuderia Ferrari Motorsport Men's Motorsport Race Sweat Pants in Black, Size Large, Cotton",Scuderia Ferrari Motorsport Men's Motorsport Race Sweat Pants,,Regular,Plain,Zip Pocket,https://au.puma.com/au/en/pd/scuderia-ferrari-motorsport-mens-motorsport-race-sweat-pants/623798.html?dwvar_623798_color=01,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/623798/01/mod01/fnd/AUS/fmt/png/Scuderia-Ferrari-Motorsport-Men's-Motorsport-Race-Sweat-Pants,140,84,"PRODUCT STORY Show your love for Scuderia Ferrari in these track-inspired Sweat Pants. The regular-fit men's sweats feature the Scuderia Ferrari logo and the PUMA Cat logo the front as well as stylish motorsport piping details. They're made of fleece and sure to turn heads wherever you wear them. FEATURES & BENEFITS Made with at least 20% recycled materials. DETAILS Regular fitPiping detailsPUMA cat logoScuderia Ferrari shield on the frontFull Length280 gsm, Fleece fabric | Scuderia Ferrari Motorsport Men's Motorsport Race Sweat Pants in Black, Size Large, Cotton",Large,1,58,1,202502281300,,,Knitted Pants,"Men > Family and Friends,Clothing > Shop by Collection > Black Friday Sale,New and Featured,Men > Shop for > Black Friday Sale,Clothing > Men > Shop for > Family and Friends,Scuderia Ferrari > Motorsport > Shop by Sport > Black Friday Sale,Motorsport > Shop by Sport > Black Friday Sale,Motorsport > Men > Outlet,New Arrivals > New and Featured,Clothing > Men,Pants > Clothing > Men,Sports > Men,Motorsport > Sports > Men,Sports,Motorsport > Sports,Scuderia Ferrari > Motorsport > Sports,Men > Outlet,Clothing > Men > Outlet,New Arrivals > Men,Motorsport > Shop by Sport > Family and Friends,Clothing > Men > Family and Friends",Black,Cotton,,Adult,male,Regular,,,40,No,Men's > Clothing > Pants,Ferrari,Medium,,,,,,,Motorsport,,623798_01,Black,Included,zombie,on discount
4099686787233,"Scuderia Ferrari Motorsport Men's Motorsport Race Sweat Pants in Black, Size XL, Cotton",Scuderia Ferrari Motorsport Men's Motorsport Race Sweat Pants,,Regular,Plain,Zip Pocket,https://au.puma.com/au/en/pd/scuderia-ferrari-motorsport-mens-motorsport-race-sweat-pants/623798.html?dwvar_623798_color=01,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/623798/01/mod01/fnd/AUS/fmt/png/Scuderia-Ferrari-Motorsport-Men's-Motorsport-Race-Sweat-Pants,140,84,"PRODUCT STORY Show your love for Scuderia Ferrari in these track-inspired Sweat Pants. The regular-fit men's sweats feature the Scuderia Ferrari logo and the PUMA Cat logo the front as well as stylish motorsport piping details. They're made of fleece and sure to turn heads wherever you wear them. FEATURES & BENEFITS Made with at least 20% recycled materials. DETAILS Regular fitPiping detailsPUMA cat logoScuderia Ferrari shield on the frontFull Length280 gsm, Fleece fabric | Scuderia Ferrari Motorsport Men's Motorsport Race Sweat Pants in Black, Size XL, Cotton",XL,1,42,1,202502281300,,,Knitted Pants,"Men > Family and Friends,Clothing > Shop by Collection > Black Friday Sale,New and Featured,Men > Shop for > Black Friday Sale,Clothing > Men > Shop for > Family and Friends,Scuderia Ferrari > Motorsport > Shop by Sport > Black Friday Sale,Motorsport > Shop by Sport > Black Friday Sale,Motorsport > Men > Outlet,New Arrivals > New and Featured,Clothing > Men,Pants > Clothing > Men,Sports > Men,Motorsport > Sports > Men,Sports,Motorsport > Sports,Scuderia Ferrari > Motorsport > Sports,Men > Outlet,Clothing > Men > Outlet,New Arrivals > Men,Motorsport > Shop by Sport > Family and Friends,Clothing > Men > Family and Friends",Black,Cotton,,Adult,male,Regular,,,40,No,Men's > Clothing > Pants,Ferrari,Medium,,,,,,,Motorsport,,623798_01,Black,Included,zombie,on discount
4099686787240,"Scuderia Ferrari Motorsport Men's Motorsport Race Sweat Pants in Black, Size 2XL, Cotton",Scuderia Ferrari Motorsport Men's Motorsport Race Sweat Pants,,Regular,Plain,Zip Pocket,https://au.puma.com/au/en/pd/scuderia-ferrari-motorsport-mens-motorsport-race-sweat-pants/623798.html?dwvar_623798_color=01,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/623798/01/mod01/fnd/AUS/fmt/png/Scuderia-Ferrari-Motorsport-Men's-Motorsport-Race-Sweat-Pants,140,84,"PRODUCT STORY Show your love for Scuderia Ferrari in these track-inspired Sweat Pants. The regular-fit men's sweats feature the Scuderia Ferrari logo and the PUMA Cat logo the front as well as stylish motorsport piping details. They're made of fleece and sure to turn heads wherever you wear them. FEATURES & BENEFITS Made with at least 20% recycled materials. DETAILS Regular fitPiping detailsPUMA cat logoScuderia Ferrari shield on the frontFull Length280 gsm, Fleece fabric | Scuderia Ferrari Motorsport Men's Motorsport Race Sweat Pants in Black, Size 2XL, Cotton",2XL,1,36,1,202502281300,,,Knitted Pants,"Men > Family and Friends,Clothing > Shop by Collection > Black Friday Sale,New and Featured,Men > Shop for > Black Friday Sale,Clothing > Men > Shop for > Family and Friends,Scuderia Ferrari > Motorsport > Shop by Sport > Black Friday Sale,Motorsport > Shop by Sport > Black Friday Sale,Motorsport > Men > Outlet,New Arrivals > New and Featured,Clothing > Men,Pants > Clothing > Men,Sports > Men,Motorsport > Sports > Men,Sports,Motorsport > Sports,Scuderia Ferrari > Motorsport > Sports,Men > Outlet,Clothing > Men > Outlet,New Arrivals > Men,Motorsport > Shop by Sport > Family and Friends,Clothing > Men > Family and Friends",Black,Cotton,,Adult,male,Regular,,,40,No,Men's > Clothing > Pants,Ferrari,Medium,,,,,,,Motorsport,,623798_01,Black,Included,zombie,on discount
4099686834500,"CLASSICS+ Men's Hoodie in Gray Fog, Size Small, Cotton",CLASSICS+ Men's Hoodie,,Regular,,Kangaroo Pocket,https://au.puma.com/au/en/pd/classics%2B-mens-hoodie/624275.html?dwvar_624275_color=63,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/624275/63/mod01/fnd/AUS/fmt/png/CLASSICS+-Men's-Hoodie,120,72,"PRODUCT STORY Classics are called classics for a reason, because like this hoodie, they're timeless. This relaxed-fit hoodie features a Sportswear by PUMA embroidery on the chest and is made from a French rib fabric, giving it a textured look and feel. DETAILS Relaxed fitFabric: French RibHoodLong sleevesKangaroo pocketRegular length | CLASSICS+ Men's Hoodie in Gray Fog, Size Small, Cotton",Small,1,15,1,202312191300,Sun Apr 02 2028 14:00:00 GMT-0000 (GMT),,Hoodies,"Clothing > Men > Family and Friends,Clothing > Shop by Collection > Black Friday Sale,Classics > Shop by Collection > Family and Friends,Men > Family and Friends,Sportstyle > Shop by Collection > Black Friday Sale,Clothing > Men > Shop for > Family and Friends,Men > Shop for > Black Friday Sale,Outlet,Winter Essentials > Shop by Collection > Family and Friends,Classics > Shop by Collection > Black Friday Sale,Clothing > Men,Hoodies & Sweatshirts > Clothing > Men,Classics > Men,Clothing > Men > Outlet,Men > Outlet,New Arrivals > Men",Gray Fog,Cotton,,Adult,male,Relaxed,,,40,No,Men's > Clothing > Hoodies & Sweatshirts,CLASSICS,,,,,,,,,,624275_63,Gray,Included,zombie,on discount
4099686834456,"CLASSICS+ Men's Hoodie in Gray Fog, Size Medium, Cotton",CLASSICS+ Men's Hoodie,,Regular,,Kangaroo Pocket,https://au.puma.com/au/en/pd/classics%2B-mens-hoodie/624275.html?dwvar_624275_color=63,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/624275/63/mod01/fnd/AUS/fmt/png/CLASSICS+-Men's-Hoodie,120,72,"PRODUCT STORY Classics are called classics for a reason, because like this hoodie, they're timeless. This relaxed-fit hoodie features a Sportswear by PUMA embroidery on the chest and is made from a French rib fabric, giving it a textured look and feel. DETAILS Relaxed fitFabric: French RibHoodLong sleevesKangaroo pocketRegular length | CLASSICS+ Men's Hoodie in Gray Fog, Size Medium, Cotton",Medium,1,16,1,202312191300,Sun Apr 02 2028 14:00:00 GMT-0000 (GMT),,Hoodies,"Clothing > Men > Family and Friends,Clothing > Shop by Collection > Black Friday Sale,Classics > Shop by Collection > Family and Friends,Men > Family and Friends,Sportstyle > Shop by Collection > Black Friday Sale,Clothing > Men > Shop for > Family and Friends,Men > Shop for > Black Friday Sale,Outlet,Winter Essentials > Shop by Collection > Family and Friends,Classics > Shop by Collection > Black Friday Sale,Clothing > Men,Hoodies & Sweatshirts > Clothing > Men,Classics > Men,Clothing > Men > Outlet,Men > Outlet,New Arrivals > Men",Gray Fog,Cotton,,Adult,male,Relaxed,,,40,No,Men's > Clothing > Hoodies & Sweatshirts,CLASSICS,,,,,,,,,,624275_63,Gray,Included,zombie,on discount
4099686834463,"CLASSICS+ Men's Hoodie in Gray Fog, Size Large, Cotton",CLASSICS+ Men's Hoodie,,Regular,,Kangaroo Pocket,https://au.puma.com/au/en/pd/classics%2B-mens-hoodie/624275.html?dwvar_624275_color=63,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/624275/63/mod01/fnd/AUS/fmt/png/CLASSICS+-Men's-Hoodie,120,72,"PRODUCT STORY Classics are called classics for a reason, because like this hoodie, they're timeless. This relaxed-fit hoodie features a Sportswear by PUMA embroidery on the chest and is made from a French rib fabric, giving it a textured look and feel. DETAILS Relaxed fitFabric: French RibHoodLong sleevesKangaroo pocketRegular length | CLASSICS+ Men's Hoodie in Gray Fog, Size Large, Cotton",Large,1,14,1,202312191300,Sun Apr 02 2028 14:00:00 GMT-0000 (GMT),,Hoodies,"Clothing > Men > Family and Friends,Clothing > Shop by Collection > Black Friday Sale,Classics > Shop by Collection > Family and Friends,Men > Family and Friends,Sportstyle > Shop by Collection > Black Friday Sale,Clothing > Men > Shop for > Family and Friends,Men > Shop for > Black Friday Sale,Outlet,Winter Essentials > Shop by Collection > Family and Friends,Classics > Shop by Collection > Black Friday Sale,Clothing > Men,Hoodies & Sweatshirts > Clothing > Men,Classics > Men,Clothing > Men > Outlet,Men > Outlet,New Arrivals > Men",Gray Fog,Cotton,,Adult,male,Relaxed,,,40,No,Men's > Clothing > Hoodies & Sweatshirts,CLASSICS,,,,,,,,,,624275_63,Gray,Included,zombie,on discount
4099686834470,"CLASSICS+ Men's Hoodie in Gray Fog, Size XL, Cotton",CLASSICS+ Men's Hoodie,,Regular,,Kangaroo Pocket,https://au.puma.com/au/en/pd/classics%2B-mens-hoodie/624275.html?dwvar_624275_color=63,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/624275/63/mod01/fnd/AUS/fmt/png/CLASSICS+-Men's-Hoodie,120,72,"PRODUCT STORY Classics are called classics for a reason, because like this hoodie, they're timeless. This relaxed-fit hoodie features a Sportswear by PUMA embroidery on the chest and is made from a French rib fabric, giving it a textured look and feel. DETAILS Relaxed fitFabric: French RibHoodLong sleevesKangaroo pocketRegular length | CLASSICS+ Men's Hoodie in Gray Fog, Size XL, Cotton",XL,1,12,1,202312191300,Sun Apr 02 2028 14:00:00 GMT-0000 (GMT),,Hoodies,"Clothing > Men > Family and Friends,Clothing > Shop by Collection > Black Friday Sale,Classics > Shop by Collection > Family and Friends,Men > Family and Friends,Sportstyle > Shop by Collection > Black Friday Sale,Clothing > Men > Shop for > Family and Friends,Men > Shop for > Black Friday Sale,Outlet,Winter Essentials > Shop by Collection > Family and Friends,Classics > Shop by Collection > Black Friday Sale,Clothing > Men,Hoodies & Sweatshirts > Clothing > Men,Classics > Men,Clothing > Men > Outlet,Men > Outlet,New Arrivals > Men",Gray Fog,Cotton,,Adult,male,Relaxed,,,40,No,Men's > Clothing > Hoodies & Sweatshirts,CLASSICS,,,,,,,,,,624275_63,Gray,Included,zombie,on discount
4099685898732,"Jaws EMB Core Men's T-Shirt in White, Size Small, Cotton",Jaws EMB Core Men's Tee,Crew Neck,Regular,Plain,,https://au.puma.com/au/en/pd/jaws-emb-core-mens-tee/624772.html?dwvar_624772_color=02,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/624772/02/mod01/fnd/AUS/fmt/png/Jaws-EMB-Core-Men's-Tee,55,33,"PRODUCT STORY Show you mean business on the basketball court in this hoops tee. It has our standard, athletic cut and a PUMA Hoops jaw graphic that strikes fear into any opponent. FEATURES & BENEFITS Made with at least 20% recycled cotton. DETAILS Regular fitJerseyCrew NeckShort sleevesRegular length | Jaws EMB Core Men's T-Shirt in White, Size Small, Cotton",Small,1,5,1,202312191300,,,Tees,"Men > Family and Friends,Clothing > Men > Family and Friends,Extra 50% off Sale Items > Family and Friends,Basketball > Shop by Sport > Family and Friends,Clothing > Men > Shop for > Family and Friends,Men > Shop for > Black Friday Sale,Basketball > Shop by Sport > Black Friday Sale,Basketball > Men > Outlet,Outlet,Clothing > Shop by Collection > Black Friday Sale,Basketball Clothing > Basketball > Shop by Sport > Black Friday Sale,Shop by Sport > Family and Friends,Clothing > Men,T-Shirts & Tops > Clothing > Men,Sports > Men,Basketball > Sports > Men,Basketball > Sports,Clothing > Men > Outlet,Men > Outlet,New Arrivals > Men",White,Cotton,,Adult,male,Regular,,,40,No,Men's > Clothing > Shirts & Tops,,,,,,,,,Basketball,,624772_02,White,Included,zombie,on discount
